famRank,family,famFreq,word,PoS,freq,ratio,categ,domain
1587,reciprocate,316,reciprocated,j,30,2.69,r,Edu
1587,reciprocate,316,reciprocating,n,17,1.86,r,Sci
1588,recite,315,recite,v,702,0.71,x,
1588,recite,315,recitation,n,315,1.54,y,
1588,recite,315,recital,n,179,0.53,r,Hum
1588,recite,315,recitative,n,31,1.94,r,Hum
1589,progeny,315,progeny,n,315,1.83,y,
1590,singular,315,singular,j,824,1.54,r,Hum
1590,singular,315,singularity,n,315,1.74,y,
1590,singular,315,singular,n,302,2.19,r,Hum
1590,singular,315,singularly,r,205,1.46,x,
1591,vernacular,314,vernacular,j,381,2.34,r,Hum
1591,vernacular,314,vernacular,n,314,1.76,y,
1592,pernicious,314,pernicious,j,314,1.75,y,
1593,proscribe,313,proscribe,v,198,2.25,y,
1593,proscribe,313,proscription,n,115,2.37,y,
1593,proscribe,313,proscribed,j,41,1.56,r,Law
1594,incipient,313,incipient,j,313,1.99,y,
1595,disinterested,310,disinterested,j,310,1.58,y,
1595,disinterested,310,disinterest,n,122,1.36,x,
1595,disinterested,310,disinterestedness,n,33,2.89,r,Hum+Rel
1595,disinterested,310,disinterestedly,r,8,0.72,r,Law
1596,buttress,310,buttress,v,310,1.77,y,
1596,buttress,310,buttress,n,64,1.02,r,Hum
1597,reclaim,310,reclaim,v,820,1.09,x,
1597,reclaim,310,reclamation,n,310,1.50,y,
1597,reclaim,310,reclaimed,j,50,0.81,x,
1597,reclaim,310,reclaim,n,13,1.57,r,Sci
1597,reclaim,310,reclaiming,n,9,1.31,r,His+Rel
1598,verbatim,310,verbatim,r,211,1.85,y,
1598,verbatim,310,verbatim,j,99,2.10,y,
1599,instigate,308,instigate,v,308,1.63,y,
1599,instigate,308,instigator,n,79,1.23,x,
1599,instigate,308,instigation,n,66,1.64,r,His
1600,dictum,307,dictum,n,307,1.95,y,
1601,burdensome,305,burdensome,j,305,1.72,y,
1602,impel,305,impel,v,305,1.93,y,
1602,impel,305,impeller,n,85,2.02,r,Sci
1602,impel,305,impelled,j,11,1.20,x,
1603,disillusion,304,disillusionment,n,304,1.69,y,
1603,disillusion,304,disillusion,v,198,1.02,x,
1603,disillusion,304,disillusioned,j,104,0.92,x,
1603,disillusion,304,disillusion,n,16,1.04,r,His
1604,indoctrinate,302,indoctrination,n,302,1.96,y,
1604,indoctrinate,302,indoctrinate,v,130,1.48,x,
1605,permanence,302,permanence,n,302,1.59,y,
1605,permanence,302,permanency,n,68,1.79,x,
1605,permanence,302,impermanence,n,59,1.67,r,Rel
1606,impinge,298,impinge,v,298,2.17,y,
1606,impinge,298,impingement,n,48,2.80,r,Med
1607,concentric,298,concentric,j,298,1.72,y,
1608,circle,298,circle,n,8913,1.17,x,
1608,circle,298,circular,j,1296,1.44,x,
1608,circle,298,circle,v,868,0.52,x,
1608,circle,298,encircle,v,346,0.85,x,
1608,circle,298,circular,n,298,1.76,y,
1608,circle,298,semicircular,j,117,1.69,r,Med
1608,circle,298,circularity,n,100,2.92,r,Hum
1608,circle,298,encirclement,n,61,2.30,r,His
1608,circle,298,semicircle,n,52,0.22,x,
1608,circle,298,circled,j,32,1.58,r,Med
1608,circle,298,circling,j,26,0.75,x,
1608,circle,298,circling,n,18,0.90,r,Hum
1608,circle,298,encircling,j,16,0.84,x,
1608,circle,298,encircled,j,6,0.88,r,Hum
1609,bottleneck,297,bottleneck,n,297,1.54,y,
1610,outgrowth,297,outgrowth,n,297,1.84,y,
1611,miscellaneous,297,miscellaneous,j,297,1.57,y,
1612,soundly,297,unsound,j,154,1.76,y,
1612,soundly,297,soundness,n,143,1.78,y,
1612,soundly,297,soundly,r,111,0.60,x,
1612,soundly,297,sounder,n,29,0.75,x,
1613,panacea,296,panacea,n,296,1.57,y,
1614,perception,296,perception,n,16628,2.54,r,Edu
1614,perception,296,misperception,n,296,2.12,y,
1615,extraneous,296,extraneous,j,296,1.97,y,
1616,invalid,293,invalid,j,293,1.91,y,
1616,invalid,293,invalid,n,141,1.15,x,
1617,forebear,292,forebear,n,292,1.63,y,
1618,centrifuge,292,centrifugal,j,292,2.13,y,
1618,centrifuge,292,centrifuge,n,88,0.31,r,Sci
1618,centrifuge,292,centrifuge,v,29,1.52,r,Med
1618,centrifuge,292,centrifugation,n,23,3.50,r,Med
1619,cursory,292,cursory,j,292,1.52,y,
1619,cursory,292,cursorily,r,14,1.32,x,
1620,interweave,290,interweave,v,290,1.83,y,
1620,interweave,290,interweaving,n,82,2.48,x,
1620,interweave,290,interwoven,j,52,1.49,x,
1621,reconstitute,290,reconstitute,v,290,1.62,y,
1621,reconstitute,290,reconstitution,n,97,2.19,x,
1621,reconstitute,290,reconstituted,j,53,1.25,x,
1622,usurp,289,usurp,v,289,1.51,y,
1622,usurp,289,usurpation,n,111,2.11,x,
1622,usurp,289,usurper,n,54,1.58,r,Hum
1623,grant,287,grant,v,7339,1.28,x,
1623,grant,287,grant,n,4231,0.74,x,
1623,grant,287,granting,n,287,2.25,y,
1623,grant,287,grantor,n,49,1.51,r,Law
1624,henceforth,287,henceforth,r,287,1.89,y,
1625,conquer,286,conquer,v,993,1.11,x,
1625,conquer,286,conqueror,n,286,1.61,y,
1625,conquer,286,conquered,j,188,1.87,x,
1625,conquer,286,conquering,j,166,1.43,x,
1625,conquer,286,unconquerable,j,18,1.09,x,
1626,annals,285,annal,n,285,1.59,y,
1627,land,285,land,n,27717,1.25,x,
1627,land,285,land,v,3123,0.58,x,
1627,land,285,landing,n,2333,0.99,r,Sci
1627,land,285,landed,j,285,1.63,y,
1627,land,285,landless,j,277,2.85,r,His
1627,land,285,landward,r,36,2.52,x,
1627,land,285,landward,j,34,2.20,x,
1628,spurious,284,spurious,j,284,2.14,y,
1628,spurious,284,spuriously,r,26,2.85,x,
1629,metre,284,meter,n,4737,1.45,r,Sci
1629,metre,284,metric,j,1098,2.29,r,Sci
1629,metre,284,metrics,n,284,2.50,y,
1629,metre,284,metrical,j,83,2.64,r,Hum
1629,metre,284,meter,v,62,2.13,x,
1629,metre,284,metered,j,36,1.47,x,
1629,metre,284,metrically,r,19,2.89,r,Hum
1630,misrepresent,282,misrepresentation,n,282,1.61,y,
1630,misrepresent,282,misrepresent,v,160,0.93,x,
1631,sup,282,sup,v,282,1.79,y,
1632,malleable,280,malleable,j,205,1.57,y,
1632,malleable,280,malleability,n,75,2.39,y,
1633,directorate,279,directorate,n,279,1.79,y,
1634,heretofore,278,heretofore,r,278,1.58,y,
1635,divine,274,divine,j,5284,2.39,r,Rel
1635,divine,274,divination,n,471,2.97,r,Hum
1635,divine,274,divine,v,274,1.56,y,
1635,divine,274,divinely,r,253,2.31,r,Rel
1635,divine,274,divine,n,167,1.90,r,Rel
1635,divine,274,divining,j,13,1.11,r,Hum
1636,brief,274,brief,j,6122,1.25,x,
1636,brief,274,briefly,r,2548,0.82,x,
1636,brief,274,brief,n,529,1.02,r,Law
1636,brief,274,brief,v,365,0.47,x,
1636,brief,274,brief,r,274,1.91,y,
1636,brief,274,briefer,n,5,0.23,r,Law
1637,res,274,res,n,274,2.10,y,
1638,retard,274,retardation,n,587,2.07,r,Edu
1638,retard,274,retarded,j,395,0.91,r,Edu
1638,retard,274,retard,v,274,1.78,y,
1638,retard,274,retardant,n,55,1.19,r,Sci
1638,retard,274,retard,n,5,0.21,r,Law+Rel
1639,justly,273,unjust,j,782,1.91,r,Rel
1639,justly,273,justly,r,273,1.71,y,
1639,justly,273,unjustly,r,125,1.09,x,
1640,purview,272,purview,n,272,1.79,y,
1641,truncate,271,truncated,j,166,1.78,y,
1641,truncate,271,truncate,v,105,1.84,y,
1641,truncate,271,truncation,n,43,2.95,x,
1642,judicious,271,judicious,j,271,1.69,y,
1642,judicious,271,judiciously,r,93,1.13,x,
1642,judicious,271,injudicious,j,18,1.58,x,
1643,endogenous,271,endogenous,j,271,3.26,y,
1644,cogent,269,cogent,j,158,1.65,y,
1644,cogent,269,cogently,r,72,2.40,y,
1644,cogent,269,cogency,n,39,2.24,y,
1645,predilection,269,predilection,n,269,2.02,y,
1646,microcomputer,268,microcomputer,n,268,2.99,y,
1647,supposition,268,supposition,n,268,1.90,y,
1648,adjudicate,268,adjudication,n,297,2.52,r,Law
1648,adjudicate,268,adjudicate,v,268,2.07,y,
1648,adjudicate,268,adjudicator,n,117,2.20,r,Hum
1649,criminal,267,criminal,j,5507,0.96,r,Law
1649,criminal,267,criminal,n,1944,0.71,x,
1649,criminal,267,criminality,n,267,1.84,y,
1649,criminal,267,criminally,r,107,0.67,r,Law
1650,expound,267,expound,v,267,1.60,y,
1651,superfluous,267,superfluous,j,267,1.51,y,
1652,ample,266,ample,j,1369,1.35,x,
1652,ample,266,amply,r,266,1.87,y,
1653,apolitical,265,apolitical,j,265,1.82,y,
1654,irrigate,263,irrigation,n,1705,1.96,x,
1654,irrigate,263,irrigated,j,267,2.47,x,
1654,irrigate,263,irrigate,v,263,1.53,y,
1655,occasion,263,occasion,n,5314,1.18,x,
1655,occasion,263,occasionally,r,3679,0.88,x,
1655,occasion,263,occasional,j,2348,0.93,x,
1655,occasion,263,occasion,v,263,2.02,y,
1656,proximate,263,proximate,j,263,2.72,y,
1657,exigency,262,exigency,n,262,2.38,y,
1657,exigency,262,exigence,n,38,3.41,r,Rel
1657,exigency,262,exigent,j,22,1.60,x,
1658,offence,261,offense,n,1893,0.50,x,
1658,offence,261,offensive,j,1495,0.48,x,
1658,offence,261,offensive,n,362,0.93,r,His
1658,offence,261,offence,n,261,2.50,y,
1658,offence,261,inoffensive,j,39,1.05,x,
1658,offence,261,offensively,r,21,0.15,x,
1658,offence,261,offensiveness,n,14,1.40,r,Rel
1659,harvest,260,harvest,v,2054,1.33,r,Sci
1659,harvest,260,harvest,n,1970,1.24,x,
1659,harvest,260,harvesting,n,260,1.91,y,
1659,harvest,260,harvester,n,132,1.25,x,
1659,harvest,260,harvested,j,73,1.92,r,Sci
1660,elapse,258,elapse,v,258,1.60,y,
1660,elapse,258,elapsed,j,86,2.14,x,
1661,liberate,257,liberation,n,2978,1.95,x,
1661,liberate,257,liberate,v,982,1.31,x,
1661,liberate,257,liberating,j,534,1.60,r,Rel
1661,liberate,257,liberated,j,257,1.53,y,
1661,liberate,257,liberator,n,163,1.11,r,His
1662,opine,257,opine,v,257,1.57,y,
1663,nomenclature,257,nomenclature,n,257,2.26,y,
1664,nation,257,national,j,65615,1.28,x,
1664,nation,257,nation,n,32284,1.07,x,
1664,nation,257,nationalism,n,3648,2.71,r,His
1664,nation,257,nationalist,j,2051,2.40,r,His
1664,nation,257,nationally,r,1464,1.04,x,
1664,nation,257,nation-state,n,1393,3.00,x,
1664,nation,257,nationalist,n,1376,1.93,r,His
1664,nation,257,nationwide,r,1033,0.66,x,
1664,nation,257,nationwide,j,1008,1.01,x,
1664,nation,257,nationalistic,j,538,2.36,x,
1664,nation,257,national,n,537,1.00,r,Law
1664,nation,257,nationalization,n,257,2.10,y,
1664,nation,257,nationalize,v,191,1.45,x,
1664,nation,257,nationalized,j,83,1.42,x,
1665,neuroscientist,256,neuroscientist,n,256,2.01,y,
1666,split,255,split,v,2520,0.77,x,
1666,split,255,split,n,988,1.08,x,
1666,split,255,split,j,493,0.62,x,
1666,split,255,splitting,n,255,1.64,y,
1667,consequential,255,consequential,j,255,2.09,y,
1667,consequential,255,inconsequential,j,210,1.17,x,
1668,antipathy,254,antipathy,n,254,1.75,y,
1669,superficial,253,superficial,j,1203,1.87,r,Med
1669,superficial,253,superficially,r,253,2.10,y,
1669,superficial,253,superficiality,n,95,1.97,r,Hum
1670,subsidiary,253,subsidiary,n,900,1.19,r,Law
1670,subsidiary,253,subsidiary,j,253,2.03,y,
1670,subsidiary,253,subsidiarity,n,144,3.25,r,Rel
1671,illuminate,252,illuminate,v,1791,1.33,x,
1671,illuminate,252,illumination,n,617,1.59,r,Hum
1671,illuminate,252,illuminating,j,252,1.68,y,
1671,illuminate,252,illuminated,j,251,1.30,r,Hum
1672,impose,250,impose,v,7650,1.68,r,Law
1672,impose,250,imposition,n,980,2.47,x,
1672,impose,250,imposing,j,537,1.01,x,
1672,impose,250,imposed,j,250,2.45,y,
1673,edit,248,editor,n,9099,0.71,x,
1673,edit,248,edit,v,2794,1.42,x,
1673,edit,248,editorial,j,1463,0.96,x,
1673,edit,248,editorial,n,1160,0.87,x,
1673,edit,248,editing,n,704,1.36,x,
1673,edit,248,edited,j,168,1.83,y,
1673,edit,248,edit,n,127,1.68,r,Sci
1673,edit,248,editorialize,v,84,1.15,r,Law
1673,edit,248,editorship,n,80,2.24,y,
1673,edit,248,editorialist,n,50,1.44,r,His+Law
1673,edit,248,unedited,j,37,0.83,r,Hum
1674,biochemistry,246,biochemistry,n,246,1.65,y,
1675,enforce,244,enforcement,n,4704,1.00,r,Law
1675,enforce,244,enforce,v,3282,1.32,r,Law
1675,enforce,244,enforceable,j,288,2.23,r,Law
1675,enforce,244,enforced,j,244,1.61,y,
1675,enforce,244,enforcer,n,130,0.79,r,Law
1675,enforce,244,unenforceable,j,64,1.64,r,Law
1675,enforce,244,enforceability,n,45,2.50,r,Law
1676,sine,244,sine,n,244,2.23,y,
1677,obviate,244,obviate,v,244,2.41,y,
1678,merge,243,merge,v,1714,1.31,x,
1678,merge,243,merger,n,1427,0.94,r,Law
1678,merge,243,merging,n,243,2.08,y,
1678,merge,243,merged,j,102,1.24,x,
1679,fold,243,unfold,v,1442,0.84,x,
1679,fold,243,fold,n,1134,0.93,r,Med
1679,fold,243,fold,v,857,0.32,x,
1679,fold,243,unfolding,n,243,2.36,y,
1679,fold,243,folding,j,181,0.39,x,
1679,fold,243,folded,j,169,0.38,x,
1679,fold,243,unfolding,j,153,1.38,x,
1679,fold,243,folding,n,61,0.64,x,
1679,fold,243,unfolded,j,6,0.78,r,Sci
1680,impute,242,impute,v,185,2.44,y,
1680,impute,242,imputation,n,75,2.50,x,
1680,impute,242,imputed,j,57,2.73,y,
1681,sizeable,242,sizeable,j,242,1.71,y,
1682,salutary,241,salutary,j,241,2.23,y,
1683,debate,241,debate,n,12823,1.10,x,
1683,debate,241,debate,v,1899,0.88,x,
1683,debate,241,debatable,j,241,1.52,y,
1683,debate,241,debating,n,59,0.70,x,
1684,transitory,239,transitory,j,239,1.97,y,
1685,proclivity,238,proclivity,n,238,1.79,y,
1686,catalogue,238,catalog,n,2000,1.12,x,
1686,catalogue,238,catalogue,n,951,1.07,r,Hum
1686,catalogue,238,catalogue,v,238,1.53,y,
1686,catalogue,238,cataloguing,n,19,1.33,r,Hum
1687,aegis,237,aegis,n,237,1.58,y,
1688,iterate,237,iteration,n,416,2.46,r,Sci
1688,iterate,237,iterative,j,237,3.33,y,
1688,iterate,237,iterate,v,40,2.80,x,
1688,iterate,237,iterated,j,24,3.11,x,
1689,read,237,read,v,29528,0.83,x,
1689,read,237,reader,n,18062,1.82,r,Hum
1689,read,237,reading,n,13950,1.61,r,Edu
1689,read,237,reread,v,357,1.12,x,
1689,read,237,readability,n,308,2.95,r,Edu
1689,read,237,readable,j,237,1.54,y,
1689,read,237,misread,v,185,1.00,x,
1689,read,237,read,n,178,0.58,x,
1689,read,237,misreading,n,142,2.20,r,Hum
1689,read,237,unreadable,j,70,0.60,x,
1689,read,237,unread,j,46,0.89,r,Hum
1690,preeminent,236,preeminence,n,236,2.23,y,
1690,preeminent,236,preeminently,r,74,2.33,x,
1690,preeminent,236,preeminent,n,21,2.16,x,
1691,switch,236,switch,v,3429,0.88,x,
1691,switch,236,switch,n,2184,1.05,r,Sci
1691,switch,236,switching,j,520,1.79,r,Sci
1691,switch,236,switched,j,321,3.16,r,Sci
1691,switch,236,switching,n,236,1.86,y,
1691,switch,236,switchable,j,31,3.02,r,Sci
1692,alien,236,alien,n,1649,0.71,x,
1692,alien,236,alien,j,1625,1.09,x,
1692,alien,236,alienation,n,1235,2.39,x,
1692,alien,236,alienate,v,937,1.42,x,
1692,alien,236,alienated,j,299,1.73,x,
1692,alien,236,inalienable,j,236,2.09,y,
1692,alien,236,alienating,j,207,1.40,x,
1693,summate,235,summation,n,235,1.68,y,
1694,progenitor,233,progenitor,n,233,2.16,y,
1695,fortuitous,233,fortuitous,j,179,1.57,y,
1695,fortuitous,233,fortuitously,r,54,1.63,y,
1696,outmoded,232,outmoded,j,232,1.59,y,
1697,parlance,232,parlance,n,232,1.51,y,
1698,stricture,232,stricture,n,232,1.67,y,
1699,vicarious,232,vicarious,j,232,2.09,y,
1699,vicarious,232,vicariously,r,117,1.36,x,
1700,parsimonious,230,parsimonious,j,138,2.61,y,
1700,parsimonious,230,parsimony,n,92,2.35,y,
1701,undervalue,229,undervalue,v,229,1.61,y,
1701,undervalue,229,undervalued,j,96,1.90,r,Fin
1701,undervalue,229,undervaluation,n,19,2.66,x,
1702,heredity,228,heredity,n,228,2.04,y,
1703,compendium,226,compendium,n,226,1.58,y,
1704,FALSE,225,FALSE,j,4456,1.12,x,
1704,FALSE,225,falsely,r,302,1.01,x,
1704,FALSE,225,falsehood,n,213,1.31,r,Rel
1704,FALSE,225,falsify,v,200,1.14,x,
1704,FALSE,225,falsity,n,120,2.06,y,
1704,FALSE,225,falsification,n,105,1.90,y,
1704,FALSE,225,FALSE,r,93,1.40,x,
1704,FALSE,225,falsifiable,j,26,3.25,x,
1704,FALSE,225,falsified,j,16,0.77,r,Law
1704,FALSE,225,falseness,n,16,0.95,r,Hum
1705,veracity,224,veracity,n,224,1.64,y,
1706,preconception,224,preconception,n,224,1.72,y,
1707,paternalistic,223,paternalistic,j,223,2.05,y,
1708,bracket,223,bracket,n,829,1.09,x,
1708,bracket,223,bracket,v,223,1.61,y,
1708,bracket,223,bracketed,j,25,2.37,x,
1708,bracket,223,bracketing,n,23,2.68,x,
1709,amalgamate,222,amalgamation,n,156,2.28,y,
1709,amalgamate,222,amalgamate,v,66,1.99,y,
1709,amalgamate,222,Amalgamated,j,23,1.09,x,
1710,delete,221,delete,v,897,1.24,x,
1710,delete,221,deletion,n,221,2.43,y,
1710,delete,221,deleted,j,51,1.05,r,Sci
1711,immutable,221,immutable,j,221,1.80,y,
1711,immutable,221,immutability,n,32,2.61,r,Hum+Rel
1712,declarative,220,declarative,j,220,2.62,y,
1713,consonant,219,consonant,n,280,1.82,r,Hum
1713,consonant,219,consonant,j,219,2.82,y,
1714,avail,219,avail,v,219,1.59,y,
1714,avail,219,avail,n,179,0.80,x,
1714,avail,219,unavailing,j,14,1.40,r,Law
1715,deviant,215,deviant,j,650,2.63,r,Soc
1715,deviant,215,deviance,n,215,2.72,y,
1715,deviant,215,deviant,n,67,1.92,x,
1715,deviant,215,deviancy,n,39,2.28,r,Hum
1716,disincentive,214,disincentive,n,214,1.81,y,
1717,piecemeal,214,piecemeal,j,214,1.89,y,
1717,piecemeal,214,piecemeal,r,93,1.31,x,
1718,tune,214,tune,v,1279,0.52,x,
1718,tune,214,tune,n,1198,0.57,r,Hum
1718,tune,214,tuning,n,214,1.55,y,
1718,tune,214,tuner,n,192,1.67,r,Sci
1718,tune,214,tuned,j,23,1.44,r,Med
1718,tune,214,tuneful,j,4,0.17,r,Hum
1718,tune,214,tuneless,j,2,0.11,r,His+Rel
1718,tune,214,tunelessly,r,1,0.10,r,Hum
1719,symbiosis,212,symbiosis,n,212,2.22,y,
1720,interchange,212,interchange,n,358,1.43,x,
1720,interchange,212,interchangeable,j,310,1.49,x,
1720,interchange,212,interchangeably,r,212,2.47,y,
1720,interchange,212,interchangeability,n,39,2.48,r,Hum
1720,interchange,212,interchange,v,23,1.55,x,
1721,submissive,211,submissive,j,211,1.56,y,
1721,submissive,211,submissiveness,n,67,2.32,r,Rel
1721,submissive,211,submissively,r,17,1.38,x,
1722,obsolescence,210,obsolescence,n,210,2.16,y,
1722,obsolescence,210,obsolescent,j,30,2.28,r,His
1723,delimit,209,delimit,v,209,3.09,y,
1723,delimit,209,delimitation,n,82,3.34,r,Law
1723,delimit,209,delimited,j,24,3.00,x,
1724,psychoanalyst,208,psychoanalyst,n,208,1.81,y,
1725,servitude,207,servitude,n,207,1.65,y,
1726,monogamy,207,monogamous,j,207,1.50,y,
1726,monogamy,207,monogamy,n,137,1.25,x,
1727,interpolate,206,interpolation,n,116,3.05,y,
1727,interpolate,206,interpolate,v,90,2.84,y,
1727,interpolate,206,interpolated,j,68,3.26,r,Hum
1728,emotive,205,emotive,j,205,2.36,y,
1729,dismantle,205,dismantle,v,840,1.03,x,
1729,dismantle,205,dismantling,n,205,1.61,y,
1729,dismantle,205,dismantlement,n,30,1.62,r,His
1729,dismantle,205,dismantled,j,15,0.82,x,
1730,portable,205,portable,j,1753,1.31,r,Sci
1730,portable,205,portability,n,205,1.82,y,
1730,portable,205,portable,n,134,1.71,r,Sci
1731,preconceived,204,preconceived,j,204,1.64,y,
1732,root,204,root,n,7137,1.11,x,
1732,root,204,root,v,2602,1.33,x,
1732,root,204,grass-roots,n,1229,1.23,x,
1732,root,204,rooted,j,204,1.56,y,
1732,root,204,rootedness,n,88,2.51,x,
1732,root,204,rootless,j,47,1.26,x,
1732,root,204,rooting,j,28,1.18,r,Sci
1732,root,204,rootlessness,n,23,1.83,x,
1732,root,204,rooting,n,12,1.00,r,Rel
1732,root,204,rootlet,n,8,1.00,r,Med
1733,laud,204,laud,v,287,1.11,x,
1733,laud,204,laudable,j,204,1.69,y,
1733,laud,204,laudatory,j,67,1.75,r,Hum
1733,laud,204,laudably,r,11,2.03,r,Rel
1733,laud,204,lauded,j,7,0.40,x,
1734,conceal,204,conceal,v,1323,0.94,x,
1734,conceal,204,concealed,j,206,0.64,x,
1734,conceal,204,concealment,n,204,1.56,y,
1734,conceal,204,unconcealed,j,14,0.86,r,Law+Hum
1734,conceal,204,concealing,j,6,0.66,r,His+Hum
1735,catalyse,203,catalytic,j,312,2.15,r,Sci
1735,catalyse,203,catalyze,v,203,2.39,y,
1736,append,203,appendage,n,298,1.50,r,Sci
1736,append,203,append,v,203,2.24,y,
1737,manifold,200,manifold,j,200,2.18,y,
1737,manifold,200,manifold,n,183,2.01,r,Sci
1738,inadvertent,200,inadvertently,r,665,1.27,x,
1738,inadvertent,200,inadvertent,j,200,1.56,y,
1738,inadvertent,200,inadvertence,n,11,1.75,r,Law
1739,onwards,200,onward,r,443,1.37,x,
1739,onwards,200,onwards,r,200,2.57,y,
1739,onwards,200,Onward,j,8,0.70,r,Law
1740,profit,198,profit,n,7140,1.09,r,Fin
1740,profit,198,nonprofit,j,1811,0.76,x,
1740,profit,198,profitable,j,1617,1.21,r,Fin
1740,profit,198,profit,v,836,1.18,x,
1740,profit,198,profitability,n,598,1.62,r,Fin
1740,profit,198,profitably,r,198,1.92,y,
1740,profit,198,unprofitable,j,169,1.37,r,Fin
1740,profit,198,profiteering,n,72,1.31,r,His
1740,profit,198,profiteer,n,41,1.06,r,Law
1740,profit,198,nonprofit,n,14,0.46,r,Law
1740,profit,198,profitless,j,6,0.72,r,Fin
1740,profit,198,profiteer,v,4,0.70,r,Med
1741,underestimate,197,underestimate,v,1335,1.35,x,
1741,underestimate,197,underestimation,n,136,2.77,y,
1741,underestimate,197,underestimate,n,61,2.30,y,
1741,underestimate,197,underestimated,j,13,1.30,r,Edu
1742,dispense,197,dispense,v,731,1.20,x,
1742,dispense,197,dispensation,n,197,1.79,y,
1742,dispense,197,dispenser,n,171,0.90,x,
1742,dispense,197,dispensing,n,78,1.72,r,Med
1742,dispense,197,dispensary,n,70,0.83,r,His
1743,germane,195,germane,j,195,1.84,y,
1744,bifurcate,193,bifurcation,n,134,2.67,y,
1744,bifurcate,193,bifurcated,j,95,2.46,r,Law
1744,bifurcate,193,bifurcate,v,59,2.07,y,
1745,nebulous,193,nebulous,j,193,1.80,y,
1746,laborious,190,laborious,j,190,1.52,y,
1746,laborious,190,laboriously,r,82,0.93,x,
1747,hospitable,189,hospitable,j,286,1.31,x,
1747,hospitable,189,inhospitable,j,189,1.51,y,
1747,hospitable,189,hospitably,r,9,1.13,r,Hum
1748,unanimity,188,unanimity,n,188,1.59,y,
1749,skew,187,skew,v,484,1.48,x,
1749,skew,187,skewed,j,187,1.51,y,
1749,skew,187,skew,n,128,2.80,r,Sci
1749,skew,187,skewing,n,12,1.68,x,
1750,irreconcilable,186,irreconcilable,j,186,1.64,y,
1751,energy,185,energy,n,29854,1.47,x,
1751,energy,185,energetic,j,1043,1.28,x,
1751,energy,185,energize,v,569,1.04,x,
1751,energy,185,energetically,r,185,1.51,y,
1751,energy,185,energized,j,86,1.08,r,Med
1751,energy,185,energetics,n,44,3.02,r,Sci
1751,energy,185,energizer,n,40,0.72,r,Med
1751,energy,185,energizing,j,26,1.40,r,Med
1752,culpable,185,culpability,n,185,1.50,y,
1752,culpable,185,culpable,j,135,1.28,x,
1753,inimical,184,inimical,j,184,2.52,y,
1754,weigh,184,weigh,v,3350,0.82,x,
1754,weigh,184,weighing,n,184,1.63,y,
1755,salary,184,salary,n,3753,0.88,x,
1755,salary,184,salaried,j,184,1.57,y,
1756,nest,183,nest,n,1942,0.96,r,Sci
1756,nest,183,nest,v,499,1.23,r,Sci
1756,nest,183,nesting,j,246,1.16,r,Sci
1756,nest,183,nested,j,183,2.48,y,
1757,modus,181,modus,n,181,1.59,y,
1758,mingle,181,mingle,v,366,0.58,x,
1758,mingle,181,intermingle,v,120,1.56,y,
1758,mingle,181,intermingling,n,61,2.14,y,
1758,mingle,181,mingling,n,52,1.12,x,
1758,mingle,181,mingled,j,18,0.32,r,Hum
1758,mingle,181,intermingled,j,11,1.38,x,
1759,upsurge,181,upsurge,n,181,1.70,y,
1760,first,181,first,m,123671,0.86,x,
